
[Name]
Line 1

[Data]
X [ m ], Y [ m ], Z [ m ], C8h10.Mass Fraction, Density [ kg m^-3 ], Mass Fraction Of Soot, Nuclei, Temperature [ K ], User Defined Memory 0, User Defined Memory 1, User Defined Memory 10, User Defined Memory 11, User Defined Memory 2, User Defined Memory 3, User Defined Memory 4, User Defined Memory 5, User Defined Memory 6, User Defined Memory 7, User Defined Memory 8, User Defined Memory 9, Velocity [ m s^-1 ]
2.74025172e-01, 0.00000000e+00, 0.00000000e+00, 6.45376137e-03, 2.28157222e-01, 2.28990894e-03, 1.45687386e-02, 1.56573193e+03, 2.15479638e-03, 1.45781608e-02, 3.45959142e-03, 4.40875386e+16, 3.73363701e-11, 0.00000000e+00, 1.46616995e-01, -1.46616995e-01, 7.99256435e-04, -1.47416249e-01, 3.57768079e-03, 1.18089396e-04, 1.91700304e+00
2.75043070e-01, 0.00000000e+00, 0.00000000e+00, 6.45360118e-03, 2.28642106e-01, 2.29958538e-03, 1.39544327e-02, 1.56241113e+03, 2.16452661e-03, 1.39643177e-02, 3.31892655e-03, 4.43807475e+16, 3.31128458e-11, 0.00000000e+00, 1.41678005e-01, -1.41678005e-01, 7.39365409e-04, -1.42417356e-01, 3.43348319e-03, 1.14556897e-04, 1.86280596e+00
2.76064545e-01, 0.00000000e+00, 0.00000000e+00, 6.45344658e-03, 2.29128093e-01, 2.30893539e-03, 1.33604985e-02, 1.55909741e+03, 2.17394740e-03, 1.33707011e-02, 3.18264379e-03, 4.46686348e+16, 2.93590048e-11, 0.00000000e+00, 1.36825621e-01, -1.36825621e-01, 6.83501130e-04, -1.37509108e-01, 3.29372799e-03, 1.11083769e-04, 1.81016564e+00
2.77089566e-01, 0.00000000e+00, 0.00000000e+00, 6.45329710e-03, 2.29614884e-01, 2.31796270e-03, 1.27864089e-02, 1.55579187e+03, 2.18305993e-03, 1.27968062e-02, 3.05063883e-03, 4.49511707e+16, 2.60253000e-11, 0.00000000e+00, 1.32061228e-01, -1.32061228e-01, 6.31432340e-04, -1.32692635e-01, 3.15831136e-03, 1.07672611e-04, 1.75907040e+00
2.78118134e-01, 0.00000000e+00, 0.00000000e+00, 6.45315275e-03, 2.30102181e-01, 2.32667010e-03, 1.22317309e-02, 1.55249707e+03, 2.19186815e-03, 1.22422092e-02, 2.92282389e-03, 4.52283249e+16, 2.30670899e-11, 0.00000000e+00, 1.27386674e-01, -1.27386674e-01, 5.82942856e-04, -1.27969638e-01, 3.02714948e-03, 1.04326013e-04, 1.70951235e+00
2.79150307e-01, 0.00000000e+00, 0.00000000e+00, 6.45301351e-03, 2.30589747e-01, 2.33506132e-03, 1.16959969e-02, 1.54921436e+03, 2.20037485e-03, 1.17064659e-02, 2.79910769e-03, 4.55000589e+16, 2.04437960e-11, 0.00000000e+00, 1.22803599e-01, -1.22803599e-01, 5.37822198e-04, -1.23341419e-01, 2.90015410e-03, 1.01046084e-04, 1.66147697e+00
2.80186057e-01, 0.00000000e+00, 0.00000000e+00, 6.45287894e-03, 2.31077194e-01, 2.34314124e-03, 1.11788120e-02, 1.54594617e+03, 2.20858352e-03, 1.11891897e-02, 2.67941505e-03, 4.57663555e+16, 1.81190341e-11, 0.00000000e+00, 1.18313894e-01, -1.18313894e-01, 4.95873333e-04, -1.18809789e-01, 2.77725002e-03, 9.78348544e-05, 1.61495209e+00
2.81225413e-01, 0.00000000e+00, 0.00000000e+00, 6.45275135e-03, 2.31564373e-01, 2.35091383e-03, 1.06797516e-02, 1.54269385e+03, 2.21649883e-03, 1.06899664e-02, 2.56366259e-03, 4.60272017e+16, 1.60598618e-11, 0.00000000e+00, 1.13919146e-01, -1.13919146e-01, 4.56902635e-04, -1.14376053e-01, 2.65835598e-03, 9.46935397e-05, 1.56992030e+00
2.82268405e-01, 0.00000000e+00, 0.00000000e+00, 6.45262795e-03, 2.32050896e-01, 2.35838420e-03, 1.01984441e-02, 1.53945947e+03, 2.22412474e-03, 1.02084382e-02, 2.45178095e-03, 4.62825848e+16, 1.42368860e-11, 0.00000000e+00, 1.09621197e-01, -1.09621197e-01, 4.20728524e-04, -1.10041924e-01, 2.54340400e-03, 9.16231220e-05, 1.52636659e+00
2.83315003e-01, 0.00000000e+00, 0.00000000e+00, 6.45250781e-03, 2.32536495e-01, 2.36555608e-03, 9.73447040e-03, 1.53624438e+03, 2.23146495e-03, 9.74419154e-03, 2.34368676e-03, 4.65325089e+16, 1.26235454e-11, 0.00000000e+00, 1.05421275e-01, -1.05421275e-01, 3.87186476e-04, -1.05808467e-01, 2.43231328e-03, 8.86269772e-05, 1.48426890e+00
2.84365267e-01, 0.00000000e+00, 0.00000000e+00, 6.45239418e-03, 2.33020902e-01, 2.37243623e-03, 9.28747095e-03, 1.53305066e+03, 2.23852531e-03, 9.29687545e-03, 2.23930809e-03, 4.67769913e+16, 1.11962505e-11, 0.00000000e+00, 1.01320989e-01, -1.01320989e-01, 3.56127479e-04, -1.01677120e-01, 2.32501840e-03, 8.57097621e-05, 1.44361019e+00
2.85419166e-01, 0.00000000e+00, 0.00000000e+00, 6.45228289e-03, 2.33503893e-01, 2.37902929e-03, 8.85703973e-03, 1.52987939e+03, 2.24531093e-03, 8.86609219e-03, 2.13856692e-03, 4.70160234e+16, 9.93380465e-12, 0.00000000e+00, 9.73213390e-02, -9.73213390e-02, 3.27392365e-04, -9.76487324e-02, 2.22143950e-03, 8.28726043e-05, 1.40436578e+00
2.86476761e-01, 0.00000000e+00, 0.00000000e+00, 6.45217672e-03, 2.33985245e-01, 2.38534203e-03, 8.44278280e-03, 1.52673230e+03, 2.25182716e-03, 8.45145527e-03, 2.04138784e-03, 4.72496654e+16, 8.81731754e-12, 0.00000000e+00, 9.34232324e-02, -9.34232324e-02, 3.00825457e-04, -9.37240571e-02, 2.12150300e-03, 8.01151691e-05, 1.36651254e+00
2.87538022e-01, 0.00000000e+00, 0.00000000e+00, 6.45207567e-03, 2.34464645e-01, 2.39138026e-03, 8.04432295e-03, 1.52361072e+03, 2.25807936e-03, 8.05258937e-03, 1.94769900e-03, 4.74779386e+16, 7.83001615e-12, 0.00000000e+00, 8.96275118e-02, -8.96275118e-02, 2.76279927e-04, -8.99037868e-02, 2.02513579e-03, 7.74369619e-05, 1.33002663e+00
2.88602948e-01, 0.00000000e+00, 0.00000000e+00, 6.45197835e-03, 2.34941900e-01, 2.39715003e-03, 7.66125973e-03, 1.52051587e+03, 2.26407452e-03, 7.66909961e-03, 1.85742276e-03, 4.77008817e+16, 6.95693806e-12, 0.00000000e+00, 8.59346464e-02, -8.59346464e-02, 2.53616279e-04, -8.61882567e-02, 1.93226000e-03, 7.48371604e-05, 1.29488158e+00
2.89671630e-01, 0.00000000e+00, 0.00000000e+00, 6.45188382e-03, 2.35416695e-01, 2.40265741e-03, 7.29320012e-03, 1.51744861e+03, 2.26981752e-03, 7.30060088e-03, 1.77048438e-03, 4.79185421e+16, 6.18482132e-12, 0.00000000e+00, 8.23449641e-02, -8.23449641e-02, 2.32703416e-04, -8.25776681e-02, 1.84279936e-03, 7.23148623e-05, 1.26105058e+00
2.90744007e-01, 0.00000000e+00, 0.00000000e+00, 6.45179441e-03, 2.35889003e-01, 2.40790960e-03, 6.93975482e-03, 1.51441064e+03, 2.27531581e-03, 6.94670482e-03, 1.68680784e-03, 4.81309755e+16, 5.50189668e-12, 0.00000000e+00, 7.88586214e-02, -7.88586214e-02, 2.13418127e-04, -7.90720358e-02, 1.75667682e-03, 6.98691074e-05, 1.22850597e+00
2.91820109e-01, 0.00000000e+00, 0.00000000e+00, 6.45170826e-03, 2.36358494e-01, 2.41291337e-03, 6.60052802e-03, 1.51140259e+03, 2.28057452e-03, 6.60702214e-03, 1.60631596e-03, 4.83382334e+16, 4.89774193e-12, 0.00000000e+00, 7.54755288e-02, -7.54755288e-02, 1.95644694e-04, -7.56711811e-02, 1.67381496e-03, 6.74988551e-05, 1.19721997e+00
2.92899966e-01, 0.00000000e+00, 0.00000000e+00, 6.45162631e-03, 2.36824960e-01, 2.41767569e-03, 6.27512438e-03, 1.50842542e+03, 2.28560134e-03, 6.28116075e-03, 1.52893085e-03, 4.85403975e+16, 4.36312531e-12, 0.00000000e+00, 7.21954107e-02, -7.21954107e-02, 1.79274270e-04, -7.23746866e-02, 1.59413391e-03, 6.52029339e-05, 1.16716313e+00
2.93983579e-01, 0.00000000e+00, 0.00000000e+00, 6.45154668e-03, 2.37288311e-01, 2.42220284e-03, 5.96315227e-03, 1.50547998e+03, 2.29040207e-03, 5.96873276e-03, 1.45457429e-03, 4.87375193e+16, 3.88989362e-12, 0.00000000e+00, 6.90178275e-02, -6.90178275e-02, 1.64208439e-04, -6.91820383e-02, 1.51755579e-03, 6.29814676e-05, 1.13830590e+00
2.95070976e-01, 0.00000000e+00, 0.00000000e+00, 6.45147171e-03, 2.37748310e-01, 2.42650299e-03, 5.66421542e-03, 1.50256714e+03, 2.29498371e-03, 5.66934468e-03, 1.38316525e-03, 4.89296848e+16, 3.47082888e-12, 0.00000000e+00, 6.59420714e-02, -6.59420714e-02, 1.50354012e-04, -6.60924241e-02, 1.44399947e-03, 6.08343107e-05, 1.11061811e+00
2.96162128e-01, 0.00000000e+00, 0.00000000e+00, 6.45139907e-03, 2.38204807e-01, 2.43058265e-03, 5.37792500e-03, 1.49968738e+03, 2.29935232e-03, 5.38261002e-03, 1.31462584e-03, 4.91169625e+16, 3.09956878e-12, 0.00000000e+00, 6.29673451e-02, -6.29673451e-02, 1.37620431e-04, -6.31049722e-02, 1.37338589e-03, 5.87599570e-05, 1.08406973e+00
2.97257125e-01, 0.00000000e+00, 0.00000000e+00, 6.45132922e-03, 2.38657758e-01, 2.43444950e-03, 5.10388985e-03, 1.49684131e+03, 2.30351533e-03, 5.10814274e-03, 1.24887796e-03, 4.92994471e+16, 2.77049455e-12, 0.00000000e+00, 6.00926839e-02, -6.00926839e-02, 1.25923092e-04, -6.02186061e-02, 1.30563485e-03, 5.67568968e-05, 1.05863011e+00
2.98355907e-01, 0.00000000e+00, 0.00000000e+00, 6.45126356e-03, 2.39106879e-01, 2.43811123e-03, 4.84172208e-03, 1.49402966e+03, 2.30747880e-03, 4.84555587e-03, 1.18584186e-03, 4.94772201e+16, 2.47865097e-12, 0.00000000e+00, 5.73168620e-02, -5.73168620e-02, 1.15182869e-04, -5.74320406e-02, 1.24066533e-03, 5.48234748e-05, 1.03426743e+00
2.99458504e-01, 0.00000000e+00, 0.00000000e+00, 6.45119930e-03, 2.39552110e-01, 2.44157482e-03, 4.59103612e-03, 1.49125256e+03, 2.31124950e-03, 4.59446665e-03, 1.12543872e-03, 4.96503674e+16, 2.21967583e-12, 0.00000000e+00, 5.46385944e-02, -5.46385944e-02, 1.05326268e-04, -5.47439232e-02, 1.17839687e-03, 5.29581084e-05, 1.01095128e+00
3.00564945e-01, 0.00000000e+00, 0.00000000e+00, 6.45113923e-03, 2.39993393e-01, 2.44484772e-03, 4.35145199e-03, 1.48851074e+03, 2.31483392e-03, 4.35449509e-03, 1.06758974e-03, 4.98189749e+16, 1.98971850e-12, 0.00000000e+00, 5.20564243e-02, -5.20564243e-02, 9.62847480e-05, -5.21527119e-02, 1.11874880e-03, 5.11591170e-05, 9.88650143e-01
3.01675230e-01, 0.00000000e+00, 0.00000000e+00, 6.45108102e-03, 2.40430549e-01, 2.44793738e-03, 4.12258971e-03, 1.48580420e+03, 2.31823907e-03, 4.12526354e-03, 1.01221597e-03, 4.99831544e+16, 1.78538673e-12, 0.00000000e+00, 4.95687574e-02, -4.95687574e-02, 8.79944128e-05, -4.96567525e-02, 1.06164080e-03, 4.94247652e-05, 9.67332482e-01
3.02789390e-01, 0.00000000e+00, 0.00000000e+00, 6.45102654e-03, 2.40863547e-01, 2.45085172e-03, 3.90408142e-03, 1.48313330e+03, 2.32147099e-03, 3.90640553e-03, 9.59240715e-04, 5.01429787e+16, 1.60369472e-12, 0.00000000e+00, 4.71739359e-02, -4.71739359e-02, 8.03957882e-05, -4.72543314e-02, 1.00699405e-03, 4.77531357e-05, 9.46967542e-01
3.03907454e-01, 0.00000000e+00, 0.00000000e+00, 6.45097392e-03, 2.41292268e-01, 2.45359656e-03, 3.69556039e-03, 1.48049792e+03, 2.32453644e-03, 3.69755412e-03, 9.08586313e-04, 5.02985725e+16, 1.44201068e-12, 0.00000000e+00, 4.48701605e-02, -4.48701605e-02, 7.34345595e-05, -4.49435934e-02, 9.54729156e-04, 4.61428826e-05, 9.27523911e-01
3.05029362e-01, 0.00000000e+00, 0.00000000e+00, 6.45092363e-03, 2.41716653e-01, 2.45617912e-03, 3.49666271e-03, 1.47789844e+03, 2.32744124e-03, 3.49834678e-03, 8.60175118e-04, 5.04500130e+16, 1.29801432e-12, 0.00000000e+00, 4.26555239e-02, -4.26555239e-02, 6.70601294e-05, -4.27225828e-02, 9.04767541e-04, 4.45925689e-05, 9.08970714e-01
3.06155205e-01, 0.00000000e+00, 0.00000000e+00, 6.45087613e-03, 2.42136657e-01, 2.45860638e-03, 3.30703962e-03, 1.47533521e+03, 2.33019190e-03, 3.30843544e-03, 8.13932973e-04, 5.05974034e+16, 1.16966777e-12, 0.00000000e+00, 4.05281261e-02, -4.05281261e-02, 6.12247750e-05, -4.05893549e-02, 8.57033068e-04, 4.31000917e-05, 8.91277671e-01
3.07284951e-01, 0.00000000e+00, 0.00000000e+00, 6.45083003e-03, 2.42552191e-01, 2.46088440e-03, 3.12633440e-03, 1.47280762e+03, 2.33279355e-03, 3.12746479e-03, 7.69783568e-04, 5.07408553e+16, 1.05516637e-12, 0.00000000e+00, 3.84858400e-02, -3.84858400e-02, 5.58843894e-05, -3.85417268e-02, 8.11447157e-04, 4.16635739e-05, 8.74413729e-01
3.08418661e-01, 0.00000000e+00, 0.00000000e+00, 6.45078672e-03, 2.42963254e-01, 2.46301969e-03, 2.95421667e-03, 1.47031580e+03, 2.33525364e-03, 2.95510283e-03, 7.27655308e-04, 5.08804589e+16, 9.52930877e-13, 0.00000000e+00, 3.65266874e-02, -3.65266874e-02, 5.09988713e-05, -3.65776867e-02, 7.67936639e-04, 4.02813530e-05, 8.58349681e-01
3.09556276e-01, 0.00000000e+00, 0.00000000e+00, 6.45074528e-03, 2.43369773e-01, 2.46501784e-03, 2.79035117e-03, 1.46785950e+03, 2.33757659e-03, 2.79101497e-03, 6.87475374e-04, 5.10163001e+16, 8.61563262e-13, 0.00000000e+00, 3.46485116e-02, -3.46485116e-02, 4.65308985e-05, -3.46950442e-02, 7.26427184e-04, 3.89517700e-05, 8.43055546e-01
3.10697883e-01, 0.00000000e+00, 0.00000000e+00, 6.45070709e-03, 2.43771791e-01, 2.46688817e-03, 2.63440725e-03, 1.46543872e+03, 2.33976915e-03, 2.63487268e-03, 6.49171649e-04, 5.11485164e+16, 7.79829814e-13, 0.00000000e+00, 3.28490995e-02, -3.28490995e-02, 4.24459322e-05, -3.28915454e-02, 6.86844753e-04, 3.76731296e-05, 8.28502417e-01
3.11843425e-01, 0.00000000e+00, 0.00000000e+00, 6.45067031e-03, 2.44169205e-01, 2.46863952e-03, 2.48607318e-03, 1.46305371e+03, 2.34183623e-03, 2.48636468e-03, 6.12676202e-04, 5.12771851e+16, 7.06647956e-13, 0.00000000e+00, 3.11263148e-02, -3.11263148e-02, 3.87121327e-05, -3.11650299e-02, 6.49119669e-04, 3.64435909e-05, 8.14661682e-01
3.12992990e-01, 0.00000000e+00, 0.00000000e+00, 6.45063538e-03, 2.44562075e-01, 2.47027865e-03, 2.34504300e-03, 1.46070337e+03, 2.34378339e-03, 2.34518270e-03, 5.77921048e-04, 5.14023962e+16, 6.41059796e-13, 0.00000000e+00, 2.94779632e-02, -2.94779632e-02, 3.53000578e-05, -2.95132603e-02, 6.13182317e-04, 3.52613388e-05, 8.01505804e-01
3.14146549e-01, 0.00000000e+00, 0.00000000e+00, 6.45060185e-03, 2.44950354e-01, 2.47181184e-03, 2.21101637e-03, 1.45838770e+03, 2.34561507e-03, 2.21102382e-03, 5.44839131e-04, 5.15242616e+16, 5.82218789e-13, 0.00000000e+00, 2.79017910e-02, -2.79017910e-02, 3.21825828e-05, -2.79339738e-02, 5.78963780e-04, 3.41245650e-05, 7.89006948e-01
3.15304130e-01, 0.00000000e+00, 0.00000000e+00, 6.45057112e-03, 2.45334059e-01, 2.47324398e-03, 2.08370783e-03, 1.45610681e+03, 2.34733778e-03, 2.08359817e-03, 5.13366074e-04, 5.16428757e+16, 5.29379004e-13, 0.00000000e+00, 2.63956003e-02, -2.63956003e-02, 2.93349258e-05, -2.64249314e-02, 5.46397700e-04, 3.30316070e-05, 7.77138531e-01
3.16465706e-01, 0.00000000e+00, 0.00000000e+00, 6.45054225e-03, 2.45713189e-01, 2.47457693e-03, 1.96284102e-03, 1.45386023e+03, 2.34895502e-03, 1.96262379e-03, 4.83438576e-04, 5.17583331e+16, 4.81881353e-13, 0.00000000e+00, 2.49571819e-02, -2.49571819e-02, 2.67344058e-05, -2.49839127e-02, 5.15419582e-04, 3.19809660e-05, 7.65874445e-01
3.17631364e-01, 0.00000000e+00, 0.00000000e+00, 6.45051384e-03, 2.46087730e-01, 2.47581489e-03, 1.84814481e-03, 1.45164771e+03, 2.35047215e-03, 1.84782734e-03, 4.54995054e-04, 5.18707152e+16, 4.39142998e-13, 0.00000000e+00, 2.35843416e-02, -2.35843416e-02, 2.43601644e-05, -2.36086976e-02, 4.85966215e-04, 3.09711868e-05, 7.55189240e-01
3.18801045e-01, 0.00000000e+00, 0.00000000e+00, 6.45048730e-03, 2.46457696e-01, 2.47696112e-03, 1.73935515e-03, 1.44946875e+03, 2.35189381e-03, 1.73894037e-03, 4.27974999e-04, 5.19801338e+16, 4.00647343e-13, 0.00000000e+00, 2.22748630e-02, -2.22748630e-02, 2.21928403e-05, -2.22970564e-02, 4.57975606e-04, 3.00006195e-05, 7.45058060e-01
3.19974840e-01, 0.00000000e+00, 0.00000000e+00, 6.45046169e-03, 2.46823102e-01, 2.47801817e-03, 1.63621921e-03, 1.44732263e+03, 2.35322397e-03, 1.63570873e-03, 4.02320904e-04, 5.20866575e+16, 3.65938833e-13, 0.00000000e+00, 2.10266151e-02, -2.10266151e-02, 2.02147348e-05, -2.10468322e-02, 4.31388558e-04, 2.90676580e-05, 7.35456824e-01
3.21152687e-01, 0.00000000e+00, 0.00000000e+00, 6.45043747e-03, 2.47183934e-01, 2.47898931e-03, 1.53848855e-03, 1.44520959e+03, 2.35446729e-03, 1.53788330e-03, 3.77976074e-04, 5.21903853e+16, 3.34612736e-13, 0.00000000e+00, 1.98374428e-02, -1.98374428e-02, 1.84095643e-05, -1.98558494e-02, 4.06146777e-04, 2.81707235e-05, 7.26362288e-01
3.22334647e-01, 0.00000000e+00, 0.00000000e+00, 6.45041466e-03, 2.47540295e-01, 2.47987756e-03, 1.44592253e-03, 1.44312927e+03, 2.35562841e-03, 1.44522230e-03, 3.54885415e-04, 5.22914115e+16, 3.06310370e-13, 0.00000000e+00, 1.87052190e-02, -1.87052190e-02, 1.67623984e-05, -1.87219810e-02, 3.82193684e-04, 2.73082496e-05, 7.17751741e-01
3.23520720e-01, 0.00000000e+00, 0.00000000e+00, 6.45039231e-03, 2.47892141e-01, 2.48068897e-03, 1.35828927e-03, 1.44108069e+03, 2.35670991e-03, 1.35749497e-03, 3.32996016e-04, 5.23898006e+16, 2.80714091e-13, 0.00000000e+00, 1.76278837e-02, -1.76278837e-02, 1.52596476e-05, -1.76431444e-02, 3.59474827e-04, 2.64788086e-05, 7.09602952e-01
3.24710906e-01, 0.00000000e+00, 0.00000000e+00, 6.45037321e-03, 2.48239547e-01, 2.48143356e-03, 1.27536233e-03, 1.43906445e+03, 2.35771714e-03, 1.27447676e-03, 3.12256074e-04, 5.24856557e+16, 2.57541330e-13, 0.00000000e+00, 1.66033711e-02, -1.66033711e-02, 1.38887926e-05, -1.66172609e-02, 3.37937003e-04, 2.56809253e-05, 7.01894760e-01
3.25905263e-01, 0.00000000e+00, 0.00000000e+00, 6.45035366e-03, 2.48582467e-01, 2.48210714e-03, 1.19692762e-03, 1.43707886e+03, 2.35865265e-03, 1.19595369e-03, 2.92616489e-04, 5.25790326e+16, 2.36541689e-13, 0.00000000e+00, 1.56297013e-02, -1.56297013e-02, 1.26383329e-05, -1.56423394e-02, 3.17529455e-04, 2.49130044e-05, 6.94606781e-01
3.27103764e-01, 0.00000000e+00, 0.00000000e+00, 6.45033550e-03, 2.48920977e-01, 2.48271087e-03, 1.12277584e-03, 1.43512451e+03, 2.35952041e-03, 1.12171553e-03, 2.74028629e-04, 5.26700301e+16, 2.17491769e-13, 0.00000000e+00, 1.47048840e-02, -1.47048840e-02, 1.14976992e-05, -1.47163803e-02, 2.98202154e-04, 2.41734579e-05, 6.87719047e-01
3.28306437e-01, 0.00000000e+00, 0.00000000e+00, 6.45031780e-03, 2.49255121e-01, 2.48324824e-03, 1.05270534e-03, 1.43320081e+03, 2.36032414e-03, 1.05156307e-03, 2.56446307e-04, 5.27587082e+16, 2.00193161e-13, 0.00000000e+00, 1.38269933e-02, -1.38269933e-02, 1.04573028e-05, -1.38374502e-02, 2.79907079e-04, 2.34608069e-05, 6.81212366e-01
3.29513282e-01, 0.00000000e+00, 0.00000000e+00, 6.45030104e-03, 2.49584913e-01, 2.48372531e-03, 9.86522995e-04, 1.43130713e+03, 2.36106711e-03, 9.85303894e-04, 2.39824411e-04, 5.28451488e+16, 1.84469234e-13, 0.00000000e+00, 1.29941627e-02, -1.29941627e-02, 9.50848971e-06, -1.30036715e-02, 2.62598274e-04, 2.27738565e-05, 6.75068438e-01
3.30724329e-01, 0.00000000e+00, 0.00000000e+00, 6.45028660e-03, 2.49910370e-01, 2.48414441e-03, 9.24040331e-04, 1.42944324e+03, 2.36175186e-03, 9.22750682e-04, 2.24118921e-04, 5.29294246e+16, 1.70161953e-13, 0.00000000e+00, 1.22045241e-02, -1.22045241e-02, 8.64331560e-06, -1.22131677e-02, 2.46230367e-04, 2.21114497e-05, 6.69269204e-01
3.31939608e-01, 0.00000000e+00, 0.00000000e+00, 6.45027217e-03, 2.50231504e-01, 2.48450972e-03, 8.65081733e-04, 1.42760852e+03, 2.36238167e-03, 8.63728405e-04, 2.09288672e-04, 5.30116002e+16, 1.57131442e-13, 0.00000000e+00, 1.14563312e-02, -1.14563312e-02, 7.85454085e-06, -1.14641879e-02, 2.30761070e-04, 2.14723987e-05, 6.63798332e-01
3.33159119e-01, 0.00000000e+00, 0.00000000e+00, 6.45025866e-03, 2.50548422e-01, 2.48482404e-03, 8.09471880e-04, 1.42580261e+03, 2.36295955e-03, 8.08062265e-04, 1.95292218e-04, 5.30917443e+16, 1.45251351e-13, 0.00000000e+00, 1.07477959e-02, -1.07477959e-02, 7.13551981e-06, -1.07549317e-02, 2.16147891e-04, 2.08556594e-05, 6.58638597e-01
3.34382862e-01, 0.00000000e+00, 0.00000000e+00, 6.45024562e-03, 2.50861138e-01, 2.48509063e-03, 7.57048023e-04, 1.42402539e+03, 2.36348808e-03, 7.55589921e-04, 1.82090880e-04, 5.31699213e+16, 1.34409939e-13, 0.00000000e+00, 1.00772465e-02, -1.00772465e-02, 6.48026889e-06, -1.00837275e-02, 2.02351221e-04, 2.02603533e-05, 6.53774858e-01
3.35610867e-01, 0.00000000e+00, 0.00000000e+00, 6.45023398e-03, 2.51169682e-01, 2.48531322e-03, 7.07651372e-04, 1.42227637e+03, 2.36397097e-03, 7.06152699e-04, 1.69646679e-04, 5.32462042e+16, 1.24506620e-13, 0.00000000e+00, 9.44302417e-03, -9.44302417e-03, 5.88326475e-06, -9.44890734e-03, 1.89332262e-04, 1.96855890e-05, 6.49191618e-01
3.36843163e-01, 0.00000000e+00, 0.00000000e+00, 6.45022281e-03, 2.51474023e-01, 2.48549320e-03, 6.61129481e-04, 1.42055505e+03, 2.36440916e-03, 6.59598445e-04, 1.57922856e-04, 5.33206274e+16, 1.15451377e-13, 0.00000000e+00, 8.84351879e-03, -8.84351879e-03, 5.33952425e-06, -8.84885807e-03, 1.77053618e-04, 1.91307572e-05, 6.44874692e-01
3.38079721e-01, 0.00000000e+00, 0.00000000e+00, 6.45021303e-03, 2.51774281e-01, 2.48563383e-03, 6.17338694e-04, 1.41886096e+03, 2.36480613e-03, 6.15783210e-04, 1.46884500e-04, 5.33932725e+16, 1.07163925e-13, 0.00000000e+00, 8.27719737e-03, -8.27719737e-03, 4.84451539e-06, -8.28204118e-03, 1.65479854e-04, 1.85953613e-05, 6.40810132e-01
3.39320600e-01, 0.00000000e+00, 0.00000000e+00, 6.45020325e-03, 2.52070427e-01, 2.48573744e-03, 5.76138555e-04, 1.41719373e+03, 2.36516376e-03, 5.74566366e-04, 1.36497460e-04, 5.34641910e+16, 9.95717248e-14, 0.00000000e+00, 7.74253439e-03, -7.74253439e-03, 4.39400173e-06, -7.74692837e-03, 1.54576206e-04, 1.80787247e-05, 6.36984706e-01
3.40565801e-01, 0.00000000e+00, 0.00000000e+00, 6.45019487e-03, 2.52362579e-01, 2.48580752e-03, 5.37396583e-04, 1.41555322e+03, 2.36548460e-03, 5.35815198e-04, 1.26729603e-04, 5.35334387e+16, 9.26100288e-14, 0.00000000e+00, 7.23808119e-03, -7.23808119e-03, 3.98409520e-06, -7.24206539e-03, 1.44309714e-04, 1.75801088e-05, 6.33385897e-01
3.41815323e-01, 0.00000000e+00, 0.00000000e+00, 6.45018648e-03, 2.52650708e-01, 2.48584477e-03, 5.00985421e-04, 1.41393896e+03, 2.36577075e-03, 4.99401940e-04, 1.17549898e-04, 5.36010544e+16, 8.62205747e-14, 0.00000000e+00, 6.76243147e-03, -6.76243147e-03, 3.61122852e-06, -6.76604221e-03, 1.34648639e-04, 1.70987441e-05, 6.30001545e-01
3.43069196e-01, 0.00000000e+00, 0.00000000e+00, 6.45017950e-03, 2.52934813e-01, 2.48585246e-03, 4.66782221e-04, 1.41235022e+03, 2.36602360e-03, 4.65203135e-04, 1.08928289e-04, 5.36671110e+16, 8.03507651e-14, 0.00000000e+00, 6.31420547e-03, -6.31420547e-03, 3.27213115e-06, -6.31747814e-03, 1.25562190e-04, 1.66338941e-05, 6.26820028e-01
3.44327450e-01, 0.00000000e+00, 0.00000000e+00, 6.45017251e-03, 2.53215104e-01, 2.48583220e-03, 4.34672285e-04, 1.41078735e+03, 2.36624642e-03, 4.33103734e-04, 1.00836565e-04, 5.37316386e+16, 7.49537287e-14, 0.00000000e+00, 5.89211471e-03, -5.89211471e-03, 2.96385792e-06, -5.89507865e-03, 1.17021555e-04, 1.61849839e-05, 6.23830736e-01
3.45590055e-01, 0.00000000e+00, 0.00000000e+00, 6.45016693e-03, 2.53491402e-01, 2.48578540e-03, 4.04542487e-04, 1.40924963e+03, 2.36644014e-03, 4.02989972e-04, 9.32467519e-05, 5.37947016e+16, 6.99866123e-14, 0.00000000e+00, 5.49486419e-03, -5.49486419e-03, 2.68368331e-06, -5.49754733e-03, 1.08998152e-04, 1.57514096e-05, 6.21022880e-01
3.46857101e-01, 0.00000000e+00, 0.00000000e+00, 6.45015948e-03, 2.53763884e-01, 2.48571392e-03, 3.76287528e-04, 1.40773621e+03, 2.36660615e-03, 3.74755880e-04, 8.61328372e-05, 5.38563344e+16, 6.54112588e-14, 0.00000000e+00, 5.12124319e-03, -5.12124319e-03, 2.42912415e-06, -5.12367254e-03, 1.01465368e-04, 1.53325382e-05, 6.18386507e-01
